System,3wrobotNI
Controller,LQR
dt,0.1
state_init,[-3.   -3.    1.57]
Nactor,6
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[5, 5, 20.0, 3.0, 2.0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quad-mix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-3.0,-3.0,1.57,139.604512,13.960451200000001,-0.22000000000000003,-0.284
0.0011,-3.0000001847690716,-3.0001999478407635,1.5697418854166667,139.59430791482035,27.919881991482036,-0.22000000000000003,-0.284
0.009625025278351216,-3.00000443277506,-3.0020754481330694,1.567320778237615,139.49881840267415,41.86976383174945,-0.22000000000000003,-0.284
0.059625025278351215,-3.0001207606633944,-3.0130747405936202,1.553120778237615,138.94691489070237,55.76445532081969,-0.22000000000000003,-0.284
0.10962502527835122,-3.0003932615277176,-3.0240712723236376,1.538920778237615,151.44123605092818,70.90857892591251,2.1085177764219147,-0.025663759146026692
0.1596250252783512,-2.997179358655656,-2.929301625260873,1.536460276682672,148.3725231325421,85.74583123916672,2.1085177764219147,-0.025663759146026692
0.2096250252783512,-2.9934925615586097,-2.8239402279855947,1.5351770887253706,145.15241340918502,100.26107258008523,2.1085177764219147,-0.025663759146026692
0.2596250252783512,-2.9896705690578047,-2.71858364830517,1.5338939007680692,141.9954485465911,114.46061743474434,2.10102315091937,-0.16094705124761943
0.3096250252783512,-2.9854358058318473,-2.6135812538264718,1.526463073625422,138.61466265702754,128.32208370044708,2.10102315091937,-0.16094705124761943
0.35962502527835116,-2.9803578477083987,-2.508653180904878,1.5184157210630411,135.285797200442,141.8506634204913,2.10102315091937,-0.16094705124761943
0.40962502527835115,-2.9744356699253305,-2.4037693692080837,1.5103683685006601,132.0208616025064,155.05274958074193,2.090369920873906,-0.28354588565206656
0.45962502527835114,-2.967439544927832,-2.2994352706285186,1.4967497928644313,128.54043468867766,167.9067930496097,2.090369920873906,-0.28354588565206656
