System,3wrobotNI
Controller,MPC
dt,0.1
state_init,[-3.   -3.    1.57]
Nactor,6
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[5.0, 20.0, 2.0, 20, 30]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quad-mix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-3.0,-3.0,1.57,233.31748,23.331748,-0.22000000000000003,-0.284
0.0011,-3.0000001847690716,-3.0001999478407635,1.5697418854166667,233.33985925720964,46.66573392572097,-0.22000000000000003,-0.284
0.009625025278351216,-3.00000443277506,-3.0020754481330694,1.567320778237615,233.54994175280814,70.0207281010018,-0.22000000000000003,-0.284
0.059625025278351215,-3.0001207606633944,-3.0130747405936202,1.553120778237615,234.78805904447057,93.49953400544885,-0.22000000000000003,-0.284
0.10962502527835122,-3.0003932615277176,-3.0240712723236376,1.538920778237615,329.9459829893594,126.49413230438479,2.0374182542515396,-0.689831525080868
0.1596250252783512,-2.9959067601128972,-2.932577915385332,1.5062786946108933,318.7127910292535,158.36541140731015,2.0374182542515396,-0.689831525080868
0.2096250252783512,-2.9875871357728023,-2.831052362371765,1.4717871183568498,306.55533752752274,189.0209451600624,2.0374182542515396,-0.689831525080868
0.2596250252783512,-2.975771377671892,-2.7298740943278235,1.4372955421028064,287.05926929267963,217.72687208933039,1.980153833537828,-0.6106586709991074
0.3096250252783512,-2.9610269096444846,-2.6317095814702895,1.406401794764718,275.9195447023622,245.31882655956662,1.980153833537828,-0.6106586709991074
0.35962502527835116,-2.943335314549469,-2.5342992690996553,1.3758688612147627,265.16290428655486,271.8351169882221,1.980153833537828,-0.6106586709991074
0.40962502527835115,-2.922678204905882,-2.4374744514425934,1.3453359276648074,241.17498126498077,295.9526151147202,1.8391138882987672,-0.5282818815088002
0.45962502527835114,-2.900762316913182,-2.347508766287901,1.3185464185330964,231.78443784032402,319.1310588987526,1.8391138882987672,-0.5282818815088002
0.5096250252783512,-2.8766384192818655,-2.2587766093797765,1.2921323244576564,214.503969393674,340.58145583812,1.7427397877295545,-0.4832266463775185
0.5596250252783512,-2.851521812524145,-2.1748813629456762,1.2677656622911768,206.22060075103386,361.2035159132234,1.7427397877295545,-0.4832266463775185
0.6096250252783513,-2.8245167713078256,-2.0920368501398485,1.243604329972301,191.0024798906101,380.3037639022844,1.6513738969683234,-0.44522739043977483
0.6596250252783513,-2.796964984447234,-2.0137606579191476,1.2211697867578877,183.68975449266063,398.6727393515505,1.6513738969683234,-0.44522739043977483
0.7096250252783514,-2.7678202557944664,-1.9365085212704305,1.198908417235899,170.11170494086036,415.68390984563655,1.5622169634234726,-0.4131608015398111
0.7596250252783514,-2.7385288413114006,-1.8636610510829938,1.1781042403605362,163.66970279628984,432.0508801252655,1.5622169634234726,-0.4131608015398111
0.8096250252783515,-2.7078943751069504,-1.7918096968474524,1.1574462002835455,151.61965712161606,447.2128458374271,1.4766131472165873,-0.38546363641059705
0.8596250252783515,-2.677423175477189,-1.7241334866427254,1.138046794403182,145.95119509117444,461.80796534654456,1.4766131472165873,-0.38546363641059705
0.9096250252783515,-2.6458169743924995,-1.6574113367313865,1.1187736125826522,135.30629996339087,475.33859534288365,1.3954252412398633,-0.36132972018872983
0.9596250252783516,-2.6146080695762395,-1.5945967429635848,1.1005971412779336,130.3192874541823,488.37052408830186,1.3954252412398633,-0.36132972018872983
1.0096250252783516,-2.5824371032259394,-1.532686117658167,1.082530655268497,120.92147933801031,500.4626720221029,1.3186429532987367,-0.34028946831086565
1.0596250252783517,-2.550845090864023,-1.4744181553463773,1.0654202952884062,116.53276456843761,512.1159484789466,1.3186429532987367,-0.34028946831086565
1.1096250252783517,-2.518435700003498,-1.4170023508059482,1.048405821872863,108.2374453265455,522.9396930116012,1.2462550871985747,-0.3217450245900171
1.1596250252783518,-2.486742368744317,-1.3629694702221353,1.03223405820453,104.37279855234688,533.3769728668359,1.2462550871985747,-0.3217450245900171
1.2096250252783518,-2.454353129958657,-1.3097366530237518,1.016146806975029,96.99993333744843,543.0769662005807,1.1762290350371698,-0.30752134751598575
1.2596250252783519,-2.422825914611174,-1.2597127326764506,1.0007059181542308,93.59815134178943,552.4367813347596,1.1762290350371698,-0.30752134751598575
1.309625025278352,-2.390705513537331,-1.2104481556692932,0.9853298507784315,87.15202414910443,561.1519837496701,1.1139897617091579,-0.28923759103460067
1.359625025278352,-2.3594314274014097,-1.16401551441871,0.9707846468156535,84.14728662606385,569.5667124122765,1.1139897617091579,-0.28923759103460067
1.409625025278352,-2.327649286608832,-1.1182741280358852,0.9563227672639234,78.52360798969941,577.4190732112464,1.0561339842562254,-0.2760208415660419
1.459625025278352,-2.296753350687029,-1.075124840921365,0.9424614926034078,75.86372057424812,585.0054452686712,1.0561339842562254,-0.2760208415660419
1.509625025278352,-2.2654198479455214,-1.032619372719627,0.9286604505251057,70.74998291135435,592.0804435598067,0.9982449896685718,-0.26511698317297394
1.5596250252783521,-2.2351030132566363,-0.9926382427470567,0.9153549093034677,68.39926186956599,598.9203697467633,0.9982449896685718,-0.26511698317297394
1.6096250252783522,-2.2044196674529486,-0.9532716520950548,0.902099060144819,63.91357245221144,605.3117269919844,0.9452066251544183,-0.25467813241026815
1.6596250252783522,-2.1747330313602102,-0.9161890745299237,0.8893175806367151,61.83127853122044,611.4948548451065,0.9452066251544183,-0.25467813241026815
1.7096250252783523,-2.1447288685741706,-0.8796752559796217,0.8765836740162016,57.76030072800689,617.2708849179072,0.891068381308157,-0.24950383640518456
1.7596250252783523,-2.115852960949042,-0.8454231234163803,0.8640849014198776,55.91988148241983,622.8628730661492,0.891068381308157,-0.24950383640518456
1.8096250252783523,-2.0867122127874618,-0.811721518066216,0.8516097095996183,52.50018475890854,628.1128915420401,0.8499611998417027,-0.23461670773105223
1.8596250252783524,-2.0584031698172733,-0.7797743541899338,0.8398110292256185,50.85667485735722,633.1985590277758,0.8499611998417027,-0.23461670773105223
1.9096250252783524,-2.0298463828973157,-0.7483009636459044,0.8280801938390658,47.903932130998776,637.9889522408756,0.8122596926033605,-0.22632675618120557
1.9596250252783525,-2.0020941666372147,-0.7184145632200337,0.8167260763028904,46.43040810224,642.6319930510996,0.8122596926033605,-0.22632675618120557
2.0096250252783525,-1.9741231555788255,-0.6889693690606562,0.8054097384938301,43.44864002613011,646.9768570537126,0.7665529041075628,-0.21754817393355053
2.0596250252783523,-1.947273947530738,-0.6613265662074669,0.7944923232374302,42.14075511583075,651.1909325652956,0.7665529041075628,-0.21754817393355053
2.109625025278352,-1.9202715928660175,-0.6341260745680349,0.7836149145407527,40.879520524733124,655.2788846177689,0.7665529041075628,-0.21754817393355053
2.159625025278352,-1.8929749705882444,-0.6072209019224127,0.7727375058440752,37.90742063070668,659.0696266808395,0.7115344566796972,-0.20788079861496064
2.209625025278352,-1.8671927228002292,-0.5823437828516448,0.7622994088643492,36.79878818025306,662.7495054988648,0.7115344566796972,-0.20788079861496064
2.2596250252783516,-1.8413346385085865,-0.5579091498631884,0.7519053689336013,35.73060046637465,666.3225655455022,0.7115344566796972,-0.20788079861496064
2.3096250252783515,-1.8152239810292887,-0.5337446018948723,0.7415113290028533,33.17116855155613,669.6396824006579,0.660457853335715,-0.19786716261700568
2.3596250252783513,-1.790588689796664,-0.511405560991116,0.7315723358121166,32.230782343362186,672.8627606349941,0.660457853335715,-0.19786716261700568
2.409625025278351,-1.7659068067183306,-0.4894668465116086,0.7216789776812663,31.323965162324743,675.9951571512265,0.660457853335715,-0.19786716261700568
2.459625025278351,-1.741009087524847,-0.46777338841317917,0.7117856195504161,29.2525230293331,678.9204094541599,0.617987093258158,-0.18879287344342696
2.5096250252783507,-1.7173698952226737,-0.447575607333706,0.7023046216958131,28.44718225456312,681.7651276796162,0.617987093258158,-0.18879287344342696
2.5596250252783506,-1.6936888453559675,-0.4277269069706885,0.6928649780236418,27.669482839457917,684.532075963562,0.617987093258158,-0.18879287344342696
2.6096250252783504,-1.6698214886773592,-0.4081026282816166,0.6834253343514705,25.717049217113654,687.1037808852733,0.5718452193777891,-0.17984211769322897
2.65962502527835,-1.6474059737304698,-0.3900160122077379,0.6743924372622183,25.032027043251855,689.6069835895985,0.5718452193777891,-0.17984211769322897
2.70962502527835,-1.6249929760010868,-0.37226300087038017,0.6654003313775569,24.370555615995674,692.044039151198,0.5718452193777891,-0.17984211769322897
2.75962502527835,-1.6024212495939216,-0.3547122445971661,0.6564082254928956,22.914439813050926,694.3354831325031,0.537788108952448,-0.174469716412767
2.8096250252783497,-1.5809250901496226,-0.3383012232486847,0.6476602560726719,22.322014131913868,696.5676845456945,0.537788108952448,-0.174469716412767
2.8596250252783495,-1.5594103658464236,-0.3221719895947246,0.6389367702520335,21.748691116862588,698.7425536573808,0.537788108952448,-0.174469716412767
2.9096250252783493,-1.5377557588082207,-0.30623105065977746,0.6302132844313952,20.32608316598775,700.7751619739795,0.5007516445057382,-0.1650947619028799
2.959625025278349,-1.5173301888238033,-0.2914610274277497,0.621915821934188,19.816736300646415,702.7568356040441,0.5007516445057382,-0.1650947619028799
3.009625025278349,-1.4969205748911703,-0.2769584544441803,0.613661083839044,19.32386820079884,704.689222424124,0.5007516445057382,-0.1650947619028799
3.059625025278349,-1.476391942735176,-0.2626248496698478,0.6054063457439001,18.11552702812074,706.500775126936,0.4669013784421975,-0.15752812671745905
3.1096250252783486,-1.4570165438167768,-0.24932786387300854,0.5974954560445519,17.67616662387409,708.2683917893233,0.4669013784421975,-0.15752812671745905
3.1596250252783484,-1.4376645516718112,-0.23627068862350903,0.589619049708679,17.250566094317662,709.9934483987552,0.4669013784421975,-0.15752812671745905
3.2096250252783483,-1.4182103172465244,-0.2233663409685153,0.581742643372806,16.267049888871504,711.6201533876423,0.4379535680503215,-0.15271775295174397
3.259625025278348,-1.3997584207741989,-0.2113318685677387,0.5740848334489428,15.884736065439284,713.2086269941863,0.4379535680503215,-0.15271775295174397
3.309625025278348,-1.3813259431624378,-0.19951028835888795,0.5664489458013556,15.513870643246907,714.7600140585109,0.4379535680503215,-0.15271775295174397
3.3596250252783477,-1.3628037355361902,-0.18782979974785233,0.5588130581537685,14.629867040013421,716.2230007625122,0.4120463588595108,-0.14351633515342843
3.4096250252783475,-1.3451957342758543,-0.17690776380989123,0.5515953078514433,14.295751913445308,717.6525759538567,0.4120463588595108,-0.14351633515342843
3.4596250252783474,-1.3276103681753941,-0.16617423771691728,0.5444194910937719,13.971361349279354,719.0497120887846,0.4120463588595108,-0.14351633515342843
3.509625025278347,-1.3099484336734675,-0.1555671762517698,0.5372436743361004,13.240713850190417,720.3737834738037,0.3880994551402292,-0.13990248465775673
3.559625025278347,-1.293148664733387,-0.14563910839443153,0.5302320807324641,12.947279360268235,721.6685114098304,0.3880994551402292,-0.13990248465775673
3.609625025278347,-1.2763740066424638,-0.13588399290636902,0.5232369564995762,12.662100938025395,722.934721503633,0.3880994551402292,-0.13990248465775673
3.6596250252783467,-1.2595315212684208,-0.12624645594519673,0.5162418322666884,11.959650773701133,724.1306865810031,0.3647649089696241,-0.13098462002673839
3.7096250252783465,-1.2435478603908843,-0.11724393723505955,0.5096519599551841,11.702247359172457,725.3009113169204,0.3647649089696241,-0.13098462002673839
3.7596250252783463,-1.2275984105675044,-0.10839817788851108,0.5031027289538472,11.451995196110753,726.4461108365315,0.3647649089696241,-0.13098462002673839
3.809625025278346,-1.2115913702910093,-0.09965706413383284,0.4965534979525103,10.926874860683585,727.5387983225999,0.3459564559198637,-0.1293094310455173
3.859625025278346,-1.1962806508682193,-0.0914249187672425,0.49008039207545023,10.698310131606158,728.6086293357605,0.3459564559198637,-0.1293094310455173
3.9096250252783458,-1.1809926533271948,-0.08333228246339769,0.4836149205231744,10.475715661352615,729.6562009018958,0.3459564559198637,-0.1293094310455173
3.9596250252783456,-1.165652652976687,-0.0753386587290015,0.47714944897089856,9.935252151539999,730.6497261170498,0.32658750762734384,-0.12103334919614549
4.009625025278345,-1.1510458477203347,-0.06784335766530908,0.4710600649922465,9.733042462312069,731.623030363281,0.32658750762734384,-0.12103334919614549
4.059625025278345,-1.136472607292771,-0.060476652159782825,0.4650083975324393,9.536124215608517,732.5766427848419,0.32658750762734384,-0.12103334919614549
4.109625025278345,-1.121855053140064,-0.05319827341466395,0.45895673007263205,9.103671423664133,733.4870099272083,0.3096126714488694,-0.11772762489557415
4.159625025278345,-1.107886869105734,-0.04634697589541324,0.4530552836780461,8.92353953365542,734.3793638805738,0.3096126714488694,-0.11772762489557415
4.209625025278345,-1.0939481524574628,-0.03961188109094704,0.4471689024332674,8.747908814744195,735.2541547620482,0.3096126714488694,-0.11772762489557415
4.2596250252783445,-1.0799700321863743,-0.032958951096356166,0.4412825211884887,8.356050078985746,736.0897597699468,0.29371625566855475,-0.11369587706436537
4.309625025278344,-1.06660767568251,-0.026693729063577167,0.4355793534844772,8.195156869636712,736.9092754569104,0.29371625566855475,-0.11369587706436537
4.359625025278344,-1.0532755986702393,-0.020535138411008205,0.42989455963125894,8.038187287485224,737.713094185659,0.29371625566855475,-0.11369587706436537
4.409625025278344,-1.0399087269532468,-0.014452436972626333,0.4242097657780407,7.690206809301473,738.4821148665891,0.2789980049046823,-0.10988978767627804
4.459625025278344,-1.0271183467608005,-0.008718216148214294,0.4186979309347759,7.546067249739451,739.2367215915631,0.2789980049046823,-0.10988978767627804
